,0,1,2,3
2274,32.0,32.0,1.0,8.0
2275,32.0,32.0,1.0,4.0
2276,32.0,32.0,1.0,2.0
2277,32.0,32.0,1.0,1.0
2278,32.0,32.0,1.0,0.5
2279,32.0,32.0,1.0,0.25
2280,32.0,32.0,0.5,128.0
2281,32.0,32.0,0.5,64.0
2282,32.0,32.0,0.5,32.0
2283,32.0,32.0,0.5,16.0
2284,32.0,32.0,0.5,8.0
2285,32.0,32.0,0.5,4.0
2286,32.0,32.0,0.5,2.0
2287,32.0,32.0,0.5,1.0
2288,32.0,32.0,0.5,0.5
2289,32.0,32.0,0.5,0.25
2290,32.0,32.0,0.25,128.0
2291,32.0,32.0,0.25,64.0
2292,32.0,32.0,0.25,32.0
2293,32.0,32.0,0.25,16.0
2294,32.0,32.0,0.25,8.0
2295,32.0,32.0,0.25,4.0
2296,32.0,32.0,0.25,2.0
2297,32.0,32.0,0.25,1.0
2298,32.0,32.0,0.25,0.5
2299,32.0,32.0,0.25,0.25
2300,32.0,16.0,128.0,128.0
2301,32.0,16.0,128.0,64.0
2302,32.0,16.0,128.0,32.0
2303,32.0,16.0,128.0,16.0
2304,32.0,16.0,128.0,8.0
2305,32.0,16.0,128.0,4.0
2306,32.0,16.0,128.0,2.0
2307,32.0,16.0,128.0,1.0
2308,32.0,16.0,128.0,0.5
2309,32.0,16.0,128.0,0.25
2310,32.0,16.0,64.0,128.0
2311,32.0,16.0,64.0,64.0
2312,32.0,16.0,64.0,32.0
2313,32.0,16.0,64.0,16.0
2314,32.0,16.0,64.0,8.0
2315,32.0,16.0,64.0,4.0
2316,32.0,16.0,64.0,2.0
2317,32.0,16.0,64.0,1.0
2318,32.0,16.0,64.0,0.5
2319,32.0,16.0,64.0,0.25
2320,32.0,16.0,32.0,128.0
2321,32.0,16.0,32.0,64.0
2322,32.0,16.0,32.0,32.0
2323,32.0,16.0,32.0,16.0
2324,32.0,16.0,32.0,8.0
2325,32.0,16.0,32.0,4.0
2326,32.0,16.0,32.0,2.0
2327,32.0,16.0,32.0,1.0
2328,32.0,16.0,32.0,0.5
2329,32.0,16.0,32.0,0.25
2330,32.0,16.0,16.0,128.0
2331,32.0,16.0,16.0,64.0
2332,32.0,16.0,16.0,32.0
2333,32.0,16.0,16.0,16.0
2334,32.0,16.0,16.0,8.0
2335,32.0,16.0,16.0,4.0
2336,32.0,16.0,16.0,2.0
2337,32.0,16.0,16.0,1.0
2338,32.0,16.0,16.0,0.5
2339,32.0,16.0,16.0,0.25
2340,32.0,16.0,8.0,128.0
2341,32.0,16.0,8.0,64.0
2342,32.0,16.0,8.0,32.0
2343,32.0,16.0,8.0,16.0
2344,32.0,16.0,8.0,8.0
2345,32.0,16.0,8.0,4.0
2346,32.0,16.0,8.0,2.0
2347,32.0,16.0,8.0,1.0
2348,32.0,16.0,8.0,0.5
2349,32.0,16.0,8.0,0.25
2350,32.0,16.0,4.0,128.0
2351,32.0,16.0,4.0,64.0
2352,32.0,16.0,4.0,32.0
2353,32.0,16.0,4.0,16.0
2354,32.0,16.0,4.0,8.0
2355,32.0,16.0,4.0,4.0
2356,32.0,16.0,4.0,2.0
2357,32.0,16.0,4.0,1.0
2358,32.0,16.0,4.0,0.5
2359,32.0,16.0,4.0,0.25
2360,32.0,16.0,2.0,128.0
2361,32.0,16.0,2.0,64.0
2362,32.0,16.0,2.0,32.0
2363,32.0,16.0,2.0,16.0
2364,32.0,16.0,2.0,8.0
2365,32.0,16.0,2.0,4.0
2366,32.0,16.0,2.0,2.0
2367,32.0,16.0,2.0,1.0
2368,32.0,16.0,2.0,0.5
2369,32.0,16.0,2.0,0.25
2370,32.0,16.0,1.0,128.0
2371,32.0,16.0,1.0,64.0
2372,32.0,16.0,1.0,32.0
2373,32.0,16.0,1.0,16.0
2374,32.0,16.0,1.0,8.0
2375,32.0,16.0,1.0,4.0
2376,32.0,16.0,1.0,2.0
2377,32.0,16.0,1.0,1.0
2378,32.0,16.0,1.0,0.5
2379,32.0,16.0,1.0,0.25
2380,32.0,16.0,0.5,128.0
2381,32.0,16.0,0.5,64.0
2382,32.0,16.0,0.5,32.0
2383,32.0,16.0,0.5,16.0
2384,32.0,16.0,0.5,8.0
2385,32.0,16.0,0.5,4.0
2386,32.0,16.0,0.5,2.0
2387,32.0,16.0,0.5,1.0
2388,32.0,16.0,0.5,0.5
2389,32.0,16.0,0.5,0.25
2390,32.0,16.0,0.25,128.0
2391,32.0,16.0,0.25,64.0
2392,32.0,16.0,0.25,32.0
2393,32.0,16.0,0.25,16.0
2394,32.0,16.0,0.25,8.0
2395,32.0,16.0,0.25,4.0
2396,32.0,16.0,0.25,2.0
2397,32.0,16.0,0.25,1.0
2398,32.0,16.0,0.25,0.5
2399,32.0,16.0,0.25,0.25
2400,32.0,8.0,128.0,128.0
2401,32.0,8.0,128.0,64.0
2402,32.0,8.0,128.0,32.0
2403,32.0,8.0,128.0,16.0
2404,32.0,8.0,128.0,8.0
2405,32.0,8.0,128.0,4.0
2406,32.0,8.0,128.0,2.0
2407,32.0,8.0,128.0,1.0
2408,32.0,8.0,128.0,0.5
2409,32.0,8.0,128.0,0.25
2410,32.0,8.0,64.0,128.0
2411,32.0,8.0,64.0,64.0
2412,32.0,8.0,64.0,32.0
2413,32.0,8.0,64.0,16.0
2414,32.0,8.0,64.0,8.0
2415,32.0,8.0,64.0,4.0
2416,32.0,8.0,64.0,2.0
2417,32.0,8.0,64.0,1.0
2418,32.0,8.0,64.0,0.5
2419,32.0,8.0,64.0,0.25
2420,32.0,8.0,32.0,128.0
2421,32.0,8.0,32.0,64.0
2422,32.0,8.0,32.0,32.0
2423,32.0,8.0,32.0,16.0
2424,32.0,8.0,32.0,8.0
2425,32.0,8.0,32.0,4.0
2426,32.0,8.0,32.0,2.0
2427,32.0,8.0,32.0,1.0
2428,32.0,8.0,32.0,0.5
2429,32.0,8.0,32.0,0.25
2430,32.0,8.0,16.0,128.0
2431,32.0,8.0,16.0,64.0
2432,32.0,8.0,16.0,32.0
2433,32.0,8.0,16.0,16.0
2434,32.0,8.0,16.0,8.0
2435,32.0,8.0,16.0,4.0
2436,32.0,8.0,16.0,2.0
2437,32.0,8.0,16.0,1.0
2438,32.0,8.0,16.0,0.5
2439,32.0,8.0,16.0,0.25
2440,32.0,8.0,8.0,128.0
2441,32.0,8.0,8.0,64.0
2442,32.0,8.0,8.0,32.0
2443,32.0,8.0,8.0,16.0
2444,32.0,8.0,8.0,8.0
2445,32.0,8.0,8.0,4.0
2446,32.0,8.0,8.0,2.0
2447,32.0,8.0,8.0,1.0
2448,32.0,8.0,8.0,0.5
2449,32.0,8.0,8.0,0.25
2450,32.0,8.0,4.0,128.0
2451,32.0,8.0,4.0,64.0
2452,32.0,8.0,4.0,32.0
2453,32.0,8.0,4.0,16.0
2454,32.0,8.0,4.0,8.0
2455,32.0,8.0,4.0,4.0
2456,32.0,8.0,4.0,2.0
2457,32.0,8.0,4.0,1.0
2458,32.0,8.0,4.0,0.5
2459,32.0,8.0,4.0,0.25
2460,32.0,8.0,2.0,128.0
2461,32.0,8.0,2.0,64.0
2462,32.0,8.0,2.0,32.0
2463,32.0,8.0,2.0,16.0
2464,32.0,8.0,2.0,8.0
2465,32.0,8.0,2.0,4.0
2466,32.0,8.0,2.0,2.0
2467,32.0,8.0,2.0,1.0
2468,32.0,8.0,2.0,0.5
2469,32.0,8.0,2.0,0.25
2470,32.0,8.0,1.0,128.0
2471,32.0,8.0,1.0,64.0
2472,32.0,8.0,1.0,32.0
2473,32.0,8.0,1.0,16.0
2474,32.0,8.0,1.0,8.0
2475,32.0,8.0,1.0,4.0
2476,32.0,8.0,1.0,2.0
2477,32.0,8.0,1.0,1.0
2478,32.0,8.0,1.0,0.5
2479,32.0,8.0,1.0,0.25
2480,32.0,8.0,0.5,128.0
2481,32.0,8.0,0.5,64.0
2482,32.0,8.0,0.5,32.0
2483,32.0,8.0,0.5,16.0
2484,32.0,8.0,0.5,8.0
2485,32.0,8.0,0.5,4.0
2486,32.0,8.0,0.5,2.0
2487,32.0,8.0,0.5,1.0
2488,32.0,8.0,0.5,0.5
2489,32.0,8.0,0.5,0.25
2490,32.0,8.0,0.25,128.0
2491,32.0,8.0,0.25,64.0
2492,32.0,8.0,0.25,32.0
2493,32.0,8.0,0.25,16.0
2494,32.0,8.0,0.25,8.0
2495,32.0,8.0,0.25,4.0
2496,32.0,8.0,0.25,2.0
2497,32.0,8.0,0.25,1.0
2498,32.0,8.0,0.25,0.5
2499,32.0,8.0,0.25,0.25
2500,32.0,4.0,128.0,128.0
2501,32.0,4.0,128.0,64.0
2502,32.0,4.0,128.0,32.0
2503,32.0,4.0,128.0,16.0
2504,32.0,4.0,128.0,8.0
2505,32.0,4.0,128.0,4.0
2506,32.0,4.0,128.0,2.0
2507,32.0,4.0,128.0,1.0
2508,32.0,4.0,128.0,0.5
2509,32.0,4.0,128.0,0.25
2510,32.0,4.0,64.0,128.0
2511,32.0,4.0,64.0,64.0
2512,32.0,4.0,64.0,32.0
2513,32.0,4.0,64.0,16.0
2514,32.0,4.0,64.0,8.0
2515,32.0,4.0,64.0,4.0
2516,32.0,4.0,64.0,2.0
2517,32.0,4.0,64.0,1.0
2518,32.0,4.0,64.0,0.5
2519,32.0,4.0,64.0,0.25
2520,32.0,4.0,32.0,128.0
2521,32.0,4.0,32.0,64.0
2522,32.0,4.0,32.0,32.0
2523,32.0,4.0,32.0,16.0
2524,32.0,4.0,32.0,8.0
2525,32.0,4.0,32.0,4.0
2526,32.0,4.0,32.0,2.0
2527,32.0,4.0,32.0,1.0
2528,32.0,4.0,32.0,0.5
2529,32.0,4.0,32.0,0.25
2530,32.0,4.0,16.0,128.0
2531,32.0,4.0,16.0,64.0
2532,32.0,4.0,16.0,32.0
2533,32.0,4.0,16.0,16.0
2534,32.0,4.0,16.0,8.0
2535,32.0,4.0,16.0,4.0
2536,32.0,4.0,16.0,2.0
2537,32.0,4.0,16.0,1.0
2538,32.0,4.0,16.0,0.5
2539,32.0,4.0,16.0,0.25
2540,32.0,4.0,8.0,128.0
2541,32.0,4.0,8.0,64.0
2542,32.0,4.0,8.0,32.0
2543,32.0,4.0,8.0,16.0
2544,32.0,4.0,8.0,8.0
2545,32.0,4.0,8.0,4.0
2546,32.0,4.0,8.0,2.0
2547,32.0,4.0,8.0,1.0
2548,32.0,4.0,8.0,0.5
2549,32.0,4.0,8.0,0.25
2550,32.0,4.0,4.0,128.0
2551,32.0,4.0,4.0,64.0
2552,32.0,4.0,4.0,32.0
2553,32.0,4.0,4.0,16.0
2554,32.0,4.0,4.0,8.0
2555,32.0,4.0,4.0,4.0
2556,32.0,4.0,4.0,2.0
2557,32.0,4.0,4.0,1.0
2558,32.0,4.0,4.0,0.5
2559,32.0,4.0,4.0,0.25
2560,32.0,4.0,2.0,128.0
2561,32.0,4.0,2.0,64.0
2562,32.0,4.0,2.0,32.0
2563,32.0,4.0,2.0,16.0
2564,32.0,4.0,2.0,8.0
2565,32.0,4.0,2.0,4.0
2566,32.0,4.0,2.0,2.0
2567,32.0,4.0,2.0,1.0
2568,32.0,4.0,2.0,0.5
2569,32.0,4.0,2.0,0.25
2570,32.0,4.0,1.0,128.0
2571,32.0,4.0,1.0,64.0
2572,32.0,4.0,1.0,32.0
2573,32.0,4.0,1.0,16.0
2574,32.0,4.0,1.0,8.0
2575,32.0,4.0,1.0,4.0
2576,32.0,4.0,1.0,2.0
2577,32.0,4.0,1.0,1.0
2578,32.0,4.0,1.0,0.5
2579,32.0,4.0,1.0,0.25
2580,32.0,4.0,0.5,128.0
2581,32.0,4.0,0.5,64.0
2582,32.0,4.0,0.5,32.0
2583,32.0,4.0,0.5,16.0
2584,32.0,4.0,0.5,8.0
2585,32.0,4.0,0.5,4.0
2586,32.0,4.0,0.5,2.0
2587,32.0,4.0,0.5,1.0
2588,32.0,4.0,0.5,0.5
2589,32.0,4.0,0.5,0.25
2590,32.0,4.0,0.25,128.0
2591,32.0,4.0,0.25,64.0
2592,32.0,4.0,0.25,32.0
2593,32.0,4.0,0.25,16.0
2594,32.0,4.0,0.25,8.0
2595,32.0,4.0,0.25,4.0
2596,32.0,4.0,0.25,2.0
2597,32.0,4.0,0.25,1.0
2598,32.0,4.0,0.25,0.5
2599,32.0,4.0,0.25,0.25
2600,32.0,2.0,128.0,128.0
2601,32.0,2.0,128.0,64.0
2602,32.0,2.0,128.0,32.0
2603,32.0,2.0,128.0,16.0
2604,32.0,2.0,128.0,8.0
2605,32.0,2.0,128.0,4.0
2606,32.0,2.0,128.0,2.0
2607,32.0,2.0,128.0,1.0
2608,32.0,2.0,128.0,0.5
2609,32.0,2.0,128.0,0.25
2610,32.0,2.0,64.0,128.0
2611,32.0,2.0,64.0,64.0
2612,32.0,2.0,64.0,32.0
2613,32.0,2.0,64.0,16.0
2614,32.0,2.0,64.0,8.0
2615,32.0,2.0,64.0,4.0
2616,32.0,2.0,64.0,2.0
2617,32.0,2.0,64.0,1.0
2618,32.0,2.0,64.0,0.5
2619,32.0,2.0,64.0,0.25
2620,32.0,2.0,32.0,128.0
2621,32.0,2.0,32.0,64.0
2622,32.0,2.0,32.0,32.0
2623,32.0,2.0,32.0,16.0
2624,32.0,2.0,32.0,8.0
2625,32.0,2.0,32.0,4.0
2626,32.0,2.0,32.0,2.0
2627,32.0,2.0,32.0,1.0
2628,32.0,2.0,32.0,0.5
2629,32.0,2.0,32.0,0.25
2630,32.0,2.0,16.0,128.0
2631,32.0,2.0,16.0,64.0
2632,32.0,2.0,16.0,32.0
2633,32.0,2.0,16.0,16.0
2634,32.0,2.0,16.0,8.0
2635,32.0,2.0,16.0,4.0
2636,32.0,2.0,16.0,2.0
2637,32.0,2.0,16.0,1.0
2638,32.0,2.0,16.0,0.5
2639,32.0,2.0,16.0,0.25
2640,32.0,2.0,8.0,128.0
2641,32.0,2.0,8.0,64.0
2642,32.0,2.0,8.0,32.0
2643,32.0,2.0,8.0,16.0
2644,32.0,2.0,8.0,8.0
2645,32.0,2.0,8.0,4.0
2646,32.0,2.0,8.0,2.0
2647,32.0,2.0,8.0,1.0
2648,32.0,2.0,8.0,0.5
2649,32.0,2.0,8.0,0.25
2650,32.0,2.0,4.0,128.0
2651,32.0,2.0,4.0,64.0
2652,32.0,2.0,4.0,32.0
2653,32.0,2.0,4.0,16.0
2654,32.0,2.0,4.0,8.0
2655,32.0,2.0,4.0,4.0
2656,32.0,2.0,4.0,2.0
2657,32.0,2.0,4.0,1.0
2658,32.0,2.0,4.0,0.5
2659,32.0,2.0,4.0,0.25
2660,32.0,2.0,2.0,128.0
2661,32.0,2.0,2.0,64.0
2662,32.0,2.0,2.0,32.0
2663,32.0,2.0,2.0,16.0
2664,32.0,2.0,2.0,8.0
2665,32.0,2.0,2.0,4.0
2666,32.0,2.0,2.0,2.0
2667,32.0,2.0,2.0,1.0
2668,32.0,2.0,2.0,0.5
2669,32.0,2.0,2.0,0.25
2670,32.0,2.0,1.0,128.0
2671,32.0,2.0,1.0,64.0
2672,32.0,2.0,1.0,32.0
2673,32.0,2.0,1.0,16.0
2674,32.0,2.0,1.0,8.0
2675,32.0,2.0,1.0,4.0
2676,32.0,2.0,1.0,2.0
2677,32.0,2.0,1.0,1.0
2678,32.0,2.0,1.0,0.5
2679,32.0,2.0,1.0,0.25
2680,32.0,2.0,0.5,128.0
2681,32.0,2.0,0.5,64.0
2682,32.0,2.0,0.5,32.0
2683,32.0,2.0,0.5,16.0
2684,32.0,2.0,0.5,8.0
2685,32.0,2.0,0.5,4.0
2686,32.0,2.0,0.5,2.0
2687,32.0,2.0,0.5,1.0
2688,32.0,2.0,0.5,0.5
2689,32.0,2.0,0.5,0.25
2690,32.0,2.0,0.25,128.0
2691,32.0,2.0,0.25,64.0
2692,32.0,2.0,0.25,32.0
2693,32.0,2.0,0.25,16.0
2694,32.0,2.0,0.25,8.0
2695,32.0,2.0,0.25,4.0
2696,32.0,2.0,0.25,2.0
2697,32.0,2.0,0.25,1.0
2698,32.0,2.0,0.25,0.5
2699,32.0,2.0,0.25,0.25
2700,32.0,1.0,128.0,128.0
2701,32.0,1.0,128.0,64.0
2702,32.0,1.0,128.0,32.0
2703,32.0,1.0,128.0,16.0
2704,32.0,1.0,128.0,8.0
2705,32.0,1.0,128.0,4.0
2706,32.0,1.0,128.0,2.0
2707,32.0,1.0,128.0,1.0
2708,32.0,1.0,128.0,0.5
2709,32.0,1.0,128.0,0.25
2710,32.0,1.0,64.0,128.0
2711,32.0,1.0,64.0,64.0
2712,32.0,1.0,64.0,32.0
2713,32.0,1.0,64.0,16.0
2714,32.0,1.0,64.0,8.0
2715,32.0,1.0,64.0,4.0
2716,32.0,1.0,64.0,2.0
2717,32.0,1.0,64.0,1.0
2718,32.0,1.0,64.0,0.5
2719,32.0,1.0,64.0,0.25
2720,32.0,1.0,32.0,128.0
2721,32.0,1.0,32.0,64.0
2722,32.0,1.0,32.0,32.0
2723,32.0,1.0,32.0,16.0
2724,32.0,1.0,32.0,8.0
2725,32.0,1.0,32.0,4.0
2726,32.0,1.0,32.0,2.0
2727,32.0,1.0,32.0,1.0
2728,32.0,1.0,32.0,0.5
2729,32.0,1.0,32.0,0.25
2730,32.0,1.0,16.0,128.0
2731,32.0,1.0,16.0,64.0
2732,32.0,1.0,16.0,32.0
2733,32.0,1.0,16.0,16.0
2734,32.0,1.0,16.0,8.0
2735,32.0,1.0,16.0,4.0
2736,32.0,1.0,16.0,2.0
2737,32.0,1.0,16.0,1.0
2738,32.0,1.0,16.0,0.5
2739,32.0,1.0,16.0,0.25
2740,32.0,1.0,8.0,128.0
2741,32.0,1.0,8.0,64.0
2742,32.0,1.0,8.0,32.0
2743,32.0,1.0,8.0,16.0
2744,32.0,1.0,8.0,8.0
2745,32.0,1.0,8.0,4.0
2746,32.0,1.0,8.0,2.0
2747,32.0,1.0,8.0,1.0
2748,32.0,1.0,8.0,0.5
2749,32.0,1.0,8.0,0.25
2750,32.0,1.0,4.0,128.0
2751,32.0,1.0,4.0,64.0
2752,32.0,1.0,4.0,32.0
2753,32.0,1.0,4.0,16.0
2754,32.0,1.0,4.0,8.0
2755,32.0,1.0,4.0,4.0
2756,32.0,1.0,4.0,2.0
2757,32.0,1.0,4.0,1.0
2758,32.0,1.0,4.0,0.5
2759,32.0,1.0,4.0,0.25
2760,32.0,1.0,2.0,128.0
2761,32.0,1.0,2.0,64.0
2762,32.0,1.0,2.0,32.0
2763,32.0,1.0,2.0,16.0
2764,32.0,1.0,2.0,8.0
2765,32.0,1.0,2.0,4.0
2766,32.0,1.0,2.0,2.0
2767,32.0,1.0,2.0,1.0
2768,32.0,1.0,2.0,0.5
2769,32.0,1.0,2.0,0.25
2770,32.0,1.0,1.0,128.0
2771,32.0,1.0,1.0,64.0
2772,32.0,1.0,1.0,32.0
2773,32.0,1.0,1.0,16.0
2774,32.0,1.0,1.0,8.0
2775,32.0,1.0,1.0,4.0
2776,32.0,1.0,1.0,2.0
2777,32.0,1.0,1.0,1.0
2778,32.0,1.0,1.0,0.5
2779,32.0,1.0,1.0,0.25
2780,32.0,1.0,0.5,128.0
2781,32.0,1.0,0.5,64.0
2782,32.0,1.0,0.5,32.0
2783,32.0,1.0,0.5,16.0
2784,32.0,1.0,0.5,8.0
2785,32.0,1.0,0.5,4.0
2786,32.0,1.0,0.5,2.0
2787,32.0,1.0,0.5,1.0
2788,32.0,1.0,0.5,0.5
2789,32.0,1.0,0.5,0.25
2790,32.0,1.0,0.25,128.0
2791,32.0,1.0,0.25,64.0
2792,32.0,1.0,0.25,32.0
2793,32.0,1.0,0.25,16.0
2794,32.0,1.0,0.25,8.0
2795,32.0,1.0,0.25,4.0
2796,32.0,1.0,0.25,2.0
2797,32.0,1.0,0.25,1.0
2798,32.0,1.0,0.25,0.5
2799,32.0,1.0,0.25,0.25
2800,32.0,0.5,128.0,128.0
2801,32.0,0.5,128.0,64.0
2802,32.0,0.5,128.0,32.0
2803,32.0,0.5,128.0,16.0
2804,32.0,0.5,128.0,8.0
2805,32.0,0.5,128.0,4.0
2806,32.0,0.5,128.0,2.0
2807,32.0,0.5,128.0,1.0
2808,32.0,0.5,128.0,0.5
2809,32.0,0.5,128.0,0.25
2810,32.0,0.5,64.0,128.0
2811,32.0,0.5,64.0,64.0
2812,32.0,0.5,64.0,32.0
2813,32.0,0.5,64.0,16.0
2814,32.0,0.5,64.0,8.0
2815,32.0,0.5,64.0,4.0
2816,32.0,0.5,64.0,2.0
2817,32.0,0.5,64.0,1.0
2818,32.0,0.5,64.0,0.5
2819,32.0,0.5,64.0,0.25
2820,32.0,0.5,32.0,128.0
2821,32.0,0.5,32.0,64.0
2822,32.0,0.5,32.0,32.0
2823,32.0,0.5,32.0,16.0
2824,32.0,0.5,32.0,8.0
2825,32.0,0.5,32.0,4.0
2826,32.0,0.5,32.0,2.0
2827,32.0,0.5,32.0,1.0
2828,32.0,0.5,32.0,0.5
2829,32.0,0.5,32.0,0.25
2830,32.0,0.5,16.0,128.0
2831,32.0,0.5,16.0,64.0
2832,32.0,0.5,16.0,32.0
2833,32.0,0.5,16.0,16.0
2834,32.0,0.5,16.0,8.0
2835,32.0,0.5,16.0,4.0
2836,32.0,0.5,16.0,2.0
2837,32.0,0.5,16.0,1.0
2838,32.0,0.5,16.0,0.5
2839,32.0,0.5,16.0,0.25
2840,32.0,0.5,8.0,128.0
2841,32.0,0.5,8.0,64.0
2842,32.0,0.5,8.0,32.0
2843,32.0,0.5,8.0,16.0
2844,32.0,0.5,8.0,8.0
2845,32.0,0.5,8.0,4.0
2846,32.0,0.5,8.0,2.0
2847,32.0,0.5,8.0,1.0
2848,32.0,0.5,8.0,0.5
2849,32.0,0.5,8.0,0.25
2850,32.0,0.5,4.0,128.0
2851,32.0,0.5,4.0,64.0
2852,32.0,0.5,4.0,32.0
2853,32.0,0.5,4.0,16.0
2854,32.0,0.5,4.0,8.0
2855,32.0,0.5,4.0,4.0
2856,32.0,0.5,4.0,2.0
2857,32.0,0.5,4.0,1.0
2858,32.0,0.5,4.0,0.5
2859,32.0,0.5,4.0,0.25
2860,32.0,0.5,2.0,128.0
2861,32.0,0.5,2.0,64.0
2862,32.0,0.5,2.0,32.0
2863,32.0,0.5,2.0,16.0
2864,32.0,0.5,2.0,8.0
2865,32.0,0.5,2.0,4.0
2866,32.0,0.5,2.0,2.0
2867,32.0,0.5,2.0,1.0
2868,32.0,0.5,2.0,0.5
2869,32.0,0.5,2.0,0.25
2870,32.0,0.5,1.0,128.0
2871,32.0,0.5,1.0,64.0
2872,32.0,0.5,1.0,32.0
2873,32.0,0.5,1.0,16.0
2874,32.0,0.5,1.0,8.0
2875,32.0,0.5,1.0,4.0
2876,32.0,0.5,1.0,2.0
2877,32.0,0.5,1.0,1.0
2878,32.0,0.5,1.0,0.5
2879,32.0,0.5,1.0,0.25
2880,32.0,0.5,0.5,128.0
2881,32.0,0.5,0.5,64.0
2882,32.0,0.5,0.5,32.0
2883,32.0,0.5,0.5,16.0
2884,32.0,0.5,0.5,8.0
2885,32.0,0.5,0.5,4.0
2886,32.0,0.5,0.5,2.0
2887,32.0,0.5,0.5,1.0
2888,32.0,0.5,0.5,0.5
2889,32.0,0.5,0.5,0.25
2890,32.0,0.5,0.25,128.0
2891,32.0,0.5,0.25,64.0
2892,32.0,0.5,0.25,32.0
2893,32.0,0.5,0.25,16.0
2894,32.0,0.5,0.25,8.0
2895,32.0,0.5,0.25,4.0
2896,32.0,0.5,0.25,2.0
2897,32.0,0.5,0.25,1.0
2898,32.0,0.5,0.25,0.5
2899,32.0,0.5,0.25,0.25
2900,32.0,0.25,128.0,128.0
2901,32.0,0.25,128.0,64.0
2902,32.0,0.25,128.0,32.0
2903,32.0,0.25,128.0,16.0
2904,32.0,0.25,128.0,8.0
2905,32.0,0.25,128.0,4.0
2906,32.0,0.25,128.0,2.0
2907,32.0,0.25,128.0,1.0
2908,32.0,0.25,128.0,0.5
2909,32.0,0.25,128.0,0.25
2910,32.0,0.25,64.0,128.0
2911,32.0,0.25,64.0,64.0
2912,32.0,0.25,64.0,32.0
2913,32.0,0.25,64.0,16.0
2914,32.0,0.25,64.0,8.0
2915,32.0,0.25,64.0,4.0
2916,32.0,0.25,64.0,2.0
2917,32.0,0.25,64.0,1.0
2918,32.0,0.25,64.0,0.5
2919,32.0,0.25,64.0,0.25
2920,32.0,0.25,32.0,128.0
2921,32.0,0.25,32.0,64.0
2922,32.0,0.25,32.0,32.0
2923,32.0,0.25,32.0,16.0
2924,32.0,0.25,32.0,8.0
2925,32.0,0.25,32.0,4.0
2926,32.0,0.25,32.0,2.0
2927,32.0,0.25,32.0,1.0
2928,32.0,0.25,32.0,0.5
2929,32.0,0.25,32.0,0.25
2930,32.0,0.25,16.0,128.0
2931,32.0,0.25,16.0,64.0
2932,32.0,0.25,16.0,32.0
2933,32.0,0.25,16.0,16.0
2934,32.0,0.25,16.0,8.0
2935,32.0,0.25,16.0,4.0
2936,32.0,0.25,16.0,2.0
2937,32.0,0.25,16.0,1.0
2938,32.0,0.25,16.0,0.5
2939,32.0,0.25,16.0,0.25
2940,32.0,0.25,8.0,128.0
2941,32.0,0.25,8.0,64.0
2942,32.0,0.25,8.0,32.0
2943,32.0,0.25,8.0,16.0
2944,32.0,0.25,8.0,8.0
2945,32.0,0.25,8.0,4.0
2946,32.0,0.25,8.0,2.0
2947,32.0,0.25,8.0,1.0
2948,32.0,0.25,8.0,0.5
2949,32.0,0.25,8.0,0.25
2950,32.0,0.25,4.0,128.0
2951,32.0,0.25,4.0,64.0
2952,32.0,0.25,4.0,32.0
2953,32.0,0.25,4.0,16.0
2954,32.0,0.25,4.0,8.0
2955,32.0,0.25,4.0,4.0
2956,32.0,0.25,4.0,2.0
2957,32.0,0.25,4.0,1.0
2958,32.0,0.25,4.0,0.5
2959,32.0,0.25,4.0,0.25
2960,32.0,0.25,2.0,128.0
2961,32.0,0.25,2.0,64.0
2962,32.0,0.25,2.0,32.0
2963,32.0,0.25,2.0,16.0
2964,32.0,0.25,2.0,8.0
2965,32.0,0.25,2.0,4.0
2966,32.0,0.25,2.0,2.0
2967,32.0,0.25,2.0,1.0
2968,32.0,0.25,2.0,0.5
2969,32.0,0.25,2.0,0.25
2970,32.0,0.25,1.0,128.0
2971,32.0,0.25,1.0,64.0
2972,32.0,0.25,1.0,32.0
2973,32.0,0.25,1.0,16.0
2974,32.0,0.25,1.0,8.0
2975,32.0,0.25,1.0,4.0
2976,32.0,0.25,1.0,2.0
2977,32.0,0.25,1.0,1.0
2978,32.0,0.25,1.0,0.5
2979,32.0,0.25,1.0,0.25
2980,32.0,0.25,0.5,128.0
2981,32.0,0.25,0.5,64.0
2982,32.0,0.25,0.5,32.0
2983,32.0,0.25,0.5,16.0
2984,32.0,0.25,0.5,8.0
2985,32.0,0.25,0.5,4.0
2986,32.0,0.25,0.5,2.0
2987,32.0,0.25,0.5,1.0
2988,32.0,0.25,0.5,0.5
2989,32.0,0.25,0.5,0.25
2990,32.0,0.25,0.25,128.0
2991,32.0,0.25,0.25,64.0
2992,32.0,0.25,0.25,32.0
2993,32.0,0.25,0.25,16.0
2994,32.0,0.25,0.25,8.0
2995,32.0,0.25,0.25,4.0
2996,32.0,0.25,0.25,2.0
2997,32.0,0.25,0.25,1.0
2998,32.0,0.25,0.25,0.5
2999,32.0,0.25,0.25,0.25
3000,16.0,128.0,128.0,128.0
3001,16.0,128.0,128.0,64.0
3002,16.0,128.0,128.0,32.0
3003,16.0,128.0,128.0,16.0
3004,16.0,128.0,128.0,8.0
3005,16.0,128.0,128.0,4.0
3006,16.0,128.0,128.0,2.0
3007,16.0,128.0,128.0,1.0
3008,16.0,128.0,128.0,0.5
3009,16.0,128.0,128.0,0.25
